,title,link,,
2428,Virtual Reality Exposure Therapy for World Trade Center Post-traumatic Stress Disorder: A Case Report,https://www.liebertpub.com//doi/10.1089/109493102321018169,,
2429,Study of Internet Use by Customers of a Large French Store for Computers,https://www.liebertpub.com//doi/10.1089/109493102321018178,,
2430,Brief Virtual Reality Therapy for Public Speaking Anxiety,https://www.liebertpub.com//doi/10.1089/109493102321018187,,
2431,"College Students' Internet Use, Relationship Formation, and Personality Correlates",https://www.liebertpub.com//doi/10.1089/109493102321018196,,
2432,Virtual Reality and the Person?“Environment Experience,https://www.liebertpub.com//doi/10.1089/109493102321018204,,
2433,An Evaluation Model for Psychoeducational Interventions Using Interactive Multimedia,https://www.liebertpub.com//doi/10.1089/109493102321018213,,
2434,The Sociocognitive Psychology of Computer-Mediated Communication: The Present and Future of Technology-Based Interactions,https://www.liebertpub.com//doi/10.1089/109493102321018222,,
2435,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493102321018231,,
2436,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493102321018240,,
2437,Guest Editorial,https://www.liebertpub.com//doi/10.1089/109493102761022814,,
2438,Interaction in Collaborative Educational Virtual Environments,https://www.liebertpub.com//doi/10.1089/109493102761022823,,
2439,MAT3D: A Virtual Reality Modeling Language Environment for the Teaching and Learning of Mathematics,https://www.liebertpub.com//doi/10.1089/109493102761022832,,
2440,The UFRJ-UERJ Group: Interdisciplinary Virtual Reality Experiments in Neuropsychiatry,https://www.liebertpub.com//doi/10.1089/109493102761022841,,
2441,Virtual Reality in Latin American Clinical Psychology and the VREPAR Project,https://www.liebertpub.com//doi/10.1089/109493102761022850,,
2442,A User Interface Model for Navigation in Virtual Environments,https://www.liebertpub.com//doi/10.1089/109493102761022869,,
2443,User Satisfaction through Empathy and Orientation in Three-Dimensional Worlds,https://www.liebertpub.com//doi/10.1089/109493102761022878,,
2444,Development of a Virtual Flight Simulator,https://www.liebertpub.com//doi/10.1089/109493102761022887,,
2445,Using a Multi-User Desktop-Based Virtual Reality System to Recreate the SÃ£o Miguel das MissÃµes Ruins,https://www.liebertpub.com//doi/10.1089/109493102761022896,,
2446,Myths and Realities of Online Clinical Work,https://www.liebertpub.com//doi/10.1089/109493102761022904,,
2447,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493102761022913,,
2448,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493102761022922,,
2449,Psychological Implications of Technology in the Workplace,https://www.liebertpub.com//doi/10.1089/109493102760275545,,
2450,Computer Technology Applications in Industrial and Organizational Psychology,https://www.liebertpub.com//doi/10.1089/109493102760275554,,
2451,Using the Internet for Organizational Research: A Study of Cynicism in the Workplace,https://www.liebertpub.com//doi/10.1089/109493102760275563,,
2452,"Unsubscribe, Pleeezz!!!: Management and Training of Media Competence in Computer-Mediated Communication",https://www.liebertpub.com//doi/10.1089/109493102760275572,,
2453,Validation of a New Scale for Measuring Problematic Internet Use: Implications for Pre-employment Screening,https://www.liebertpub.com//doi/10.1089/109493102760275581,,
2454,Lost in Cyberspace: The Web @ Work,https://www.liebertpub.com//doi/10.1089/109493102760275590,,
2455,Employee Internet Management: Current Business Practices and Outcomes,https://www.liebertpub.com//doi/10.1089/109493102760275608,,
2456,What Makes an Online Relationship Successful? Clues from Couples who Met in Cyberspace,https://www.liebertpub.com//doi/10.1089/109493102760275617,,
2457,Solicitation by E-Mail and Solicitor's Status: A Field Study of Social Influence on the Web,https://www.liebertpub.com//doi/10.1089/109493102760275626,,
2458,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493102760275635,,
2459,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493102760275644,,
2460,Guest Editorial,https://www.liebertpub.com//doi/10.1089/109493102760147141,,
2461,Effectiveness of Virtual Reality for Teaching Pedestrian Safety,https://www.liebertpub.com//doi/10.1089/109493102760147150,,
2462,Virtual Reality System for Treatment of the Fear of Public Speaking Using Image-Based Rendering and Moving Pictures,https://www.liebertpub.com//doi/10.1089/109493102760147169,,
2463,Panic and Agoraphobia in a Virtual World,https://www.liebertpub.com//doi/10.1089/109493102760147178,,
2464,Ethical Codes and Values in a Virtual World,https://www.liebertpub.com//doi/10.1089/109493102760147187,,
2465,Virtual Reality and Haptics as an Assessment Device in the Postacute Phase after Stroke,https://www.liebertpub.com//doi/10.1089/109493102760147196,,
2466,Atypical Face Gaze in Autism,https://www.liebertpub.com//doi/10.1089/109493102760147204,,
2467,Virtual Reality for Health Care: The Status of Research,https://www.liebertpub.com//doi/10.1089/109493102760147213,,
2468,Cultural Differences in E-Mail Use of Virtual Teams: A Critical Social Theory Perspective,https://www.liebertpub.com//doi/10.1089/109493102760147222,,
2469,Case Study: Public Consensus Building on the Internet,https://www.liebertpub.com//doi/10.1089/109493102760147231,,
2470,"Loneliness, Self-Disclosure, and ICQ (""I Seek You"") Use",https://www.liebertpub.com//doi/10.1089/109493102760147240,,
2471,Methodological Rigor with Internet Samples: New Ways to Reach Underrepresented Populations,https://www.liebertpub.com//doi/10.1089/109493102760147259,,
2472,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493102760147268,,
2473,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493102760147277,,
2474,Working Alliance in Online Therapy as Compared to Face-to-Face Therapy: Preliminary Results,https://www.liebertpub.com//doi/10.1089/109493102753770480,,
2475,Attitudes and Practices Regarding the Formation of Romantic Relationships on the Internet,https://www.liebertpub.com//doi/10.1089/109493102753770499,,
2476,"""On the Internet No One Knows I'm an Introvert"": Extroversion, Neuroticism, and Internet Interaction",https://www.liebertpub.com//doi/10.1089/109493102753770507,,
2477,The Effect of Virtual Reality Cognitive Training for Attention Enhancement,https://www.liebertpub.com//doi/10.1089/109493102753770516,,
2478,Social Presence Reinforcement and Computer-Mediated Communication: The Effect of the Solicitor's Photography on Compliance to a Survey Request Made by E-Mail,https://www.liebertpub.com//doi/10.1089/109493102753770525,,
2479,Comparison of Internet Attitudes between Industrial Employees and College Students,https://www.liebertpub.com//doi/10.1089/109493102753770534,,
2480,Development and Validation of Virtual Driving Simulator for the Spinal Injury Patient,https://www.liebertpub.com//doi/10.1089/109493102753770543,,
2481,"In Defense of the Internet: The Relationship between Internet Communication and Depression, Loneliness, Self-Esteem, and Perceived Social Support",https://www.liebertpub.com//doi/10.1089/109493102753770552,,
2482,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493102753770561,,
2483,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493102753770570,,
2484,Measuring Sexual Preferences in Virtual Reality: A Pilot Study,https://www.liebertpub.com//doi/10.1089/109493102753685836,,
2485,Analysis of Physiological Response to Two Virtual Environments: Driving and Flying Simulation,https://www.liebertpub.com//doi/10.1089/109493102753685845,,
2486,Emotion and Auditory Virtual Environments: Affect-Based Judgments of Music Reproduced with Virtual Reverberation Times,https://www.liebertpub.com//doi/10.1089/109493102753685854,,
2487,Sexual Harassment in Online Communications: Effects of Gender and Discourse Medium,https://www.liebertpub.com//doi/10.1089/109493102753685863,,
2488,Online Chat Rooms: Virtual Spaces of Interaction for Socially Oriented People,https://www.liebertpub.com//doi/10.1089/109493102753685872,,
2489,Confirmatory Factor Analysis of Internet Use and Addiction,https://www.liebertpub.com//doi/10.1089/109493102753685881,,
2490,The Effect of Visual Stimulation via the Eyeglass Display and the Perception of Pain,https://www.liebertpub.com//doi/10.1089/109493102753685890,,
2491,Physiological Monitoring as an Objective Tool in Virtual Reality Therapy,https://www.liebertpub.com//doi/10.1089/109493102753685908,,
2492,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493102753685917,,
2493,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493102753685926,,
2494,Correction,https://www.liebertpub.com//doi/10.1089/109493102753685935,,
2495,"Presence Revisited: Imagination, Competence, and Activity in Text-Based Virtual Worlds",https://www.liebertpub.com//doi/10.1089/109493101753376605,,
2496,Assessing a Person's Suitability for Online Therapy: The ISMHO Clinical Case Study Group,https://www.liebertpub.com//doi/10.1089/109493101753376614,,
2497,Virtual Reality as a Tool for Improving Spatial Rotation among Deaf and Hard-of-Hearing Children,https://www.liebertpub.com//doi/10.1089/109493101753376623,,
2498,Computerized System to Improve Voluntary Control of Balance in Neurological Patients,https://www.liebertpub.com//doi/10.1089/109493101753376632,,
2499,"Pornography in Usenet: A Study of 9,800 Randomly Selected Images",https://www.liebertpub.com//doi/10.1089/109493101753376641,,
2500,Fund-Raising on the Web: The Effect of an Electronic Foot-in-the-Door on Donation,https://www.liebertpub.com//doi/10.1089/109493101753376650,,
2501,The Online Clinical Case Study Group: An E-Mail Model,https://www.liebertpub.com//doi/10.1089/109493101753376669,,
2502,The Functions of Internet Use and Their Social and Psychological Consequences,https://www.liebertpub.com//doi/10.1089/109493101753376678,,
2503,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493101753376687,,
2504,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493101753376696,,
2505,"E-Therapy: Practical, Ethical, and Legal Issues",https://www.liebertpub.com//doi/10.1089/109493101753235142,,
2506,"Virtual Reality Monitoring: Phenomenal Characteristics of Real, Virtual, and False Memories",https://www.liebertpub.com//doi/10.1089/109493101753235151,,
2507,Internet Heavy Use and Addiction among Taiwanese College Students: An Online Interview Study,https://www.liebertpub.com//doi/10.1089/109493101753235160,,
2508,"Knowing Me, Knowing You: Reciprocal Self-Disclosure in Internet-Based Surveys",https://www.liebertpub.com//doi/10.1089/109493101753235179,,
2509,Internet Relationships: People Who Meet People,https://www.liebertpub.com//doi/10.1089/109493101753235188,,
2510,Child Seduction and Self-Representation on the Internet,https://www.liebertpub.com//doi/10.1089/109493101753235197,,
2511,"Women, Guilt, and Home Computers",https://www.liebertpub.com//doi/10.1089/109493101753235205,,
2512,Relation of Statement Length and Type and Type of Chat Room to Reciprocal Communication on the Internet,https://www.liebertpub.com//doi/10.1089/109493101753235214,,
2513,Age/Sex/Location: Uncovering the Social Cues in the Development of Online Relationships,https://www.liebertpub.com//doi/10.1089/109493101753235223,,
2514,Are Women Occupying Positions of Power Online? Demographics of Chat Room Operators,https://www.liebertpub.com//doi/10.1089/109493101753235232,,
2515,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493101753235241,,
2516,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493101753235250,,
2517,Overcoming Methodological Concerns in the Investigation of Online Sexual Activities,https://www.liebertpub.com//doi/10.1089/109493101750526999,,
2518,The VEPSY Updated Project: Virtual Reality in Clinical Psychology,https://www.liebertpub.com//doi/10.1089/109493101750527006,,
2519,Is There a Future for Depression Digital Motion Constructs in Psychiatry?,https://www.liebertpub.com//doi/10.1089/109493101750527015,,
2520,"Real-Time Monitoring of Brain Activity in Patients with Specific Phobia during Exposure Therapy, Employing a Stereoscopic Virtual Environment",https://www.liebertpub.com//doi/10.1089/109493101750527024,,
2521,Performance-Driven Facial Animation: Basic Research on Human Judgments of Emotional State in Facial Avatars,https://www.liebertpub.com//doi/10.1089/109493101750527033,,
2522,A Simulated Reality Scenario Compared with the Computerized Wisconsin Card Sorting Test: An Analysis of Preliminary Results,https://www.liebertpub.com//doi/10.1089/109493101750527042,,
2523,Immersive Virtual Environments in Cue Exposure,https://www.liebertpub.com//doi/10.1089/109493101750527051,,
2524,An Evaluation of a Computer-Based Psychiatric Assessment: Evidence for Expanded Use,https://www.liebertpub.com//doi/10.1089/109493101750527060,,
2525,Virtual Reality?“Based Multidimensional Therapy for the Treatment of Body Image Disturbances in Obesity: A Controlled Study,https://www.liebertpub.com//doi/10.1089/109493101750527079,,
2526,The Effectiveness of Virtual Reality for Dental Pain Control: A Case Study,https://www.liebertpub.com//doi/10.1089/109493101750527088,,
2527,Disembodiment in Cyberspace Is Not a Myth,https://www.liebertpub.com//doi/10.1089/109493101750527097,,
2528,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493101750527105,,
2529,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493101750527114,,
2530,Virtual Reality Treatment in Acrophobia: A Comparison with Exposure in Vivo,https://www.liebertpub.com//doi/10.1089/109493101300210222,,
2531,Redefining Therapeutic Success with Virtual Reality Exposure Therapy,https://www.liebertpub.com//doi/10.1089/109493101300210231,,
2532,Short-Term Treatment of Acrophobia with Virtual Reality Therapy (VRT): A Case Report,https://www.liebertpub.com//doi/10.1089/109493101300210240,,
2533,Investigation and Analysis of a Reported Incident Resulting in an Actual Airline Hijacking due to a Fanatical and Engrossed VR State,https://www.liebertpub.com//doi/10.1089/109493101300210259,,
2534,Changes in Bodily Awareness Induced by Immersive Virtual Reality,https://www.liebertpub.com//doi/10.1089/109493101300210268,,
2535,Analysis of Attitudes Toward Computer Networks and Internet Addiction of Taiwanese Adolescents,https://www.liebertpub.com//doi/10.1089/109493101300210277,,
2536,Modification in the Proposed Diagnostic Criteria for Internet Addiction,https://www.liebertpub.com//doi/10.1089/109493101300210286,,
2537,Internet Blues Revisited: Replication and Extension of an Internet Paradox Study,https://www.liebertpub.com//doi/10.1089/109493101300210295,,
2538,Internet Use and Its Relationship to Loneliness,https://www.liebertpub.com//doi/10.1089/109493101300210303,,
2539,Enhancing Women's Studies Action Research Projects Through Technology,https://www.liebertpub.com//doi/10.1089/109493101300210312,,
2540,Cross-Cultural Comparison of Women Students' Attitudes Toward the Internet and Usage: China and the United Kingdom,https://www.liebertpub.com//doi/10.1089/109493101300210321,,
2541,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493101300210330,,
2542,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493101300210349,,
2543,Presence: Where Are We?,https://www.liebertpub.com//doi/10.1089/109493101300117875,,
2544,Research on Presence in Virtual Reality: A Survey,https://www.liebertpub.com//doi/10.1089/109493101300117884,,
2545,"Focus, Locus, and Sensus: The Three Dimensions of Virtual Experience",https://www.liebertpub.com//doi/10.1089/109493101300117893,,
2546,Presence for Design: Conveying Atmosphere through Video Collages,https://www.liebertpub.com//doi/10.1089/109493101300117901,,
2547,Evaluation for the Design of Experience in Virtual Environments: Modeling Breakdown of Interaction and Illusion,https://www.liebertpub.com//doi/10.1089/109493101300117910,,
2548,The Actor-Observer Effect in Virtual Reality Presentations,https://www.liebertpub.com//doi/10.1089/109493101300117929,,
2549,The Effects of Levels of Immersion on Memory and Presence in Virtual Environments: A Reality Centered Approach,https://www.liebertpub.com//doi/10.1089/109493101300117938,,
2550,Presence and Reflection in Training: Support for Learning to Improve Quality Decision-Making Skills under Time Limitations,https://www.liebertpub.com//doi/10.1089/109493101300117947,,
2551,Cubes in the Cube: A Comparison of a Puzzle-Solving Task in a Virtual and a Real Environment,https://www.liebertpub.com//doi/10.1089/109493101300117956,,
2552,Presence and Usability in Shared Space Virtual Conferencing: A Participatory Design Study,https://www.liebertpub.com//doi/10.1089/109493101300117965,,
2553,Social Presence in a Home Tele-Application,https://www.liebertpub.com//doi/10.1089/109493101300117974,,
2554,Toward a Core Bibliography of Presence,https://www.liebertpub.com//doi/10.1089/109493101300117983,,
2555,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493101300117992,,
2556,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493101300118009,,
2557,The Mind in the Web: Psychology in the Internet Age,https://www.liebertpub.com//doi/10.1089/10949310151088299,,
2558,The Mind Over the Web: The Quest for the Definition of a Method for Internet Research,https://www.liebertpub.com//doi/10.1089/10949310151088316,,
2559,Assessing Culture via the Internet: Methods and Techniques for Psychological Research,https://www.liebertpub.com//doi/10.1089/10949310151088334,,
2560,How Spatial Is Hyperspace? Interacting with Hypertext Documents: Cognitive Processes and Concepts,https://www.liebertpub.com//doi/10.1089/10949310151088352,,
2561,The Psychological Construction of the Internet: From Information Foraging to Social Gathering to Cultural Mediation,https://www.liebertpub.com//doi/10.1089/10949310151088370,,
2562,Human Navigation in Electronic Environments,https://www.liebertpub.com//doi/10.1089/10949310151088398,,
2563,Plant a Tree in Cyberspace: Metaphor and Analogy as Design Elements in Web-Based Learning Environments,https://www.liebertpub.com//doi/10.1089/10949310151088415,,
2564,Disembodiment Is a Cyberspace Myth: Discourse and the Self in Real Space,https://www.liebertpub.com//doi/10.1089/10949310151088433,,
2565,Breaking Away from Grounded Identity? Women Academics on the Web,https://www.liebertpub.com//doi/10.1089/10949310151088451,,
2566,Strategic Identities in Cyberspace,https://www.liebertpub.com//doi/10.1089/10949310151088479,,
2567,Metaperception in Cyberspace,https://www.liebertpub.com//doi/10.1089/10949310151088497,,
2568,Communication and Cooperation in Networked Environments: An Experimental Analysis,https://www.liebertpub.com//doi/10.1089/10949310151088514,,
2569,Networked Seduction: A Test-Bed for the Study of Strategic Communication on the Internet,https://www.liebertpub.com//doi/10.1089/10949310151088532,,
2570,A Virtual Therapeutic Environment with User Projective Agents,https://www.liebertpub.com//doi/10.1089/10949310151088550,,
2571,CyberSightings,https://www.liebertpub.com//doi/10.1089/10949310151088578,,
2572,CyberEurope,https://www.liebertpub.com//doi/10.1089/10949310151088596,,
2573,Editorial,https://www.liebertpub.com//doi/10.1089/109493100452156,,
2574,An Analysis of Telepsychiatry Programs from an Organizational Perspective,https://www.liebertpub.com//doi/10.1089/109493100452165,,
2575,The Potential Effects of Telehealth on the Canadian Health Workforce: Where Is the Evidence?,https://www.liebertpub.com//doi/10.1089/109493100452174,,
2576,Using Telecommunication Technologies to Change the World for People with Disabilities Related to Catastrophic Neurological Impairment,https://www.liebertpub.com//doi/10.1089/109493100452183,,
2577,Technologic Advancement and the Psychiatric Encounter,https://www.liebertpub.com//doi/10.1089/109493100452192,,
2578,The Best of Both Worlds: An Online Self-Help Group Hosted by a Mental Health Professional,https://www.liebertpub.com//doi/10.1089/109493100452200,,
2579,All We Need to Fear Is Fear Itself: Overcoming the Internet Resistance of Child Psychiatrists,https://www.liebertpub.com//doi/10.1089/109493100452219,,
2580,Telepsychology: Public Speaking Fear Treatment on the Internet,https://www.liebertpub.com//doi/10.1089/109493100452228,,
2581,A New Empirical Method for Assessing Human Attachment Relationship Quality,https://www.liebertpub.com//doi/10.1089/109493100452237,,
2582,Rejection of the Visual in Telepsychotherapy,https://www.liebertpub.com//doi/10.1089/109493100452246,,
2583,From Telehealth to E-Health: Internet and Distributed Virtual Reality in Health Care,https://www.liebertpub.com//doi/10.1089/109493100452255,,
2584,Cognitive Behavior Therapy for Panic Disorder with Agoraphobia in Videoconference: Preliminary Results,https://www.liebertpub.com//doi/10.1089/109493100452264,,
2585,Child and Adolescent Telepsychiatry: Reliability Studies Needed,https://www.liebertpub.com//doi/10.1089/109493100452273,,
2586,Form and Structure of Newsgroups Giving Social Support: A Network Approach,https://www.liebertpub.com//doi/10.1089/109493100452282,,
2587,Use of Cellular Telephone Therapy for Fear of Driving,https://www.liebertpub.com//doi/10.1089/109493100452291,,
2588,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493100452309,,
2589,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493100452318,,
2590,Women and the Internet: Promise and Perils,https://www.liebertpub.com//doi/10.1089/10949310050191683,,
2591,The Personal and the Political: Women Using the Internet,https://www.liebertpub.com//doi/10.1089/10949310050191692,,
2592,Online Activism for Women's Rights,https://www.liebertpub.com//doi/10.1089/10949310050191700,,
2593,An Exploratory Study of Feminist Experiences In Cyberspace,https://www.liebertpub.com//doi/10.1089/10949310050191719,,
2594,"Women, Women, Everywhere: Looking for a Link",https://www.liebertpub.com//doi/10.1089/10949310050191728,,
2595,Information and Misinformation Online: Recommendations for Facilitating Accurate Mental Health Information Retrieval and Evaluation,https://www.liebertpub.com//doi/10.1089/10949310050191737,,
2596,Evaluating the Women's Health Matters Website,https://www.liebertpub.com//doi/10.1089/10949310050191746,,
2597,"""You Know, Who's the Thinnest?"": Combating Surveillance and Creating Safety in Coping with Eating Disorders Online",https://www.liebertpub.com//doi/10.1089/10949310050191755,,
2598,Victimization Online: The Downside of Seeking Human Services for Women on the Internet,https://www.liebertpub.com//doi/10.1089/10949310050191764,,
2599,"The Good, the Bad and the Ugly: Listserv as Support",https://www.liebertpub.com//doi/10.1089/10949310050191773,,
2600,The Star Fleet Ladies Auxiliary: Evolution of an OnLine Women's Mailing List,https://www.liebertpub.com//doi/10.1089/10949310050191782,,
2601,Computer Mediated Communication: Gender and Group Composition,https://www.liebertpub.com//doi/10.1089/10949310050191791,,
2602,Emotional Expression Online: Gender Differences in Emoticon Use,https://www.liebertpub.com//doi/10.1089/10949310050191809,,
2603,Rereading Cyborg(?) Women: The Visual Rhetoric of Images of Cyborg (and Cyber) Bodies on the World Wide Web,https://www.liebertpub.com//doi/10.1089/10949310050191818,,
2604,Mistresses of Their Domain: How Female Entrepreneurs in Cyberporn Are Initiating a Gender Power Shift,https://www.liebertpub.com//doi/10.1089/10949310050191827,,
2605,Internet Use Among Female and Male College Students,https://www.liebertpub.com//doi/10.1089/10949310050191836,,
2606,"Feminist Views of Cybersex: Victimization, Liberation, and Empowerment",https://www.liebertpub.com//doi/10.1089/10949310050191845,,
2607,The Internet Gender Gap Among College Students: Forgotten But Not Gone?,https://www.liebertpub.com//doi/10.1089/10949310050191854,,
2608,"""Nobody Lives Only in Cyberspace"": Gendered Subjectivities and Domestic Use of the Internet",https://www.liebertpub.com//doi/10.1089/10949310050191863,,
2609,CyberSightings,https://www.liebertpub.com//doi/10.1089/10949310050191872,,
2610,CyberEurope,https://www.liebertpub.com//doi/10.1089/10949310050191881,,
2611,The Two Faces of the Internet: Introduction to the Special Issue on the Internet and Sexuality,https://www.liebertpub.com//doi/10.1089/109493100420133,,
2612,Sexuality in Cyberspace: Update for the 21st Century,https://www.liebertpub.com//doi/10.1089/109493100420142,,
2613,Excessive Internet Use: Implications for Sexual Behavior,https://www.liebertpub.com//doi/10.1089/109493100420151,,
2614,Initiation and Maintenance of Online Sexual Compulsivity: Implications for Assessment and Treatment,https://www.liebertpub.com//doi/10.1089/109493100420160,,
2615,Virtual Attraction: What Rocks Your Boat,https://www.liebertpub.com//doi/10.1089/109493100420179,,
2616,"Online Sex Shops: Phenomenological, Psychological, and Ideological Perspectives on Internet Sexuality",https://www.liebertpub.com//doi/10.1089/109493100420188,,
2617,In Search of Lesbian Community in an Electronic World,https://www.liebertpub.com//doi/10.1089/109493100420197,,
2618,Looking for Sexual Compatibility: Experiences among Swedish Men in Visiting Internet Gay Chat Rooms,https://www.liebertpub.com//doi/10.1089/109493100420205,,
2619,A Sex-Expert System on the Internet: Fact or Fantasy,https://www.liebertpub.com//doi/10.1089/109493100420214,,
2620,"Image Management in a Bondage, Discipline, Sadomasochist Subculture: A Cyber-Ethnographic Study",https://www.liebertpub.com//doi/10.1089/109493100420223,,
2621,Concurrent Validity of a Virtual Reality Driving Assessment for Persons with Brain Injury,https://www.liebertpub.com//doi/10.1089/109493100420232,,
2622,"""Charlotte's Web:"" How One Woman Weaves Positive Relationships on the Net",https://www.liebertpub.com//doi/10.1089/109493100420241,,
2623,Textual Constructions of Children's Online Identities,https://www.liebertpub.com//doi/10.1089/109493100420250,,
2624,CyberSightings,https://www.liebertpub.com//doi/10.1089/109493100420269,,
2625,CyberEurope,https://www.liebertpub.com//doi/10.1089/109493100420278,,
2626,Erratum,https://www.liebertpub.com//doi/10.1089/109493100420287,,
2627,Guest Editorial,https://www.liebertpub.com//doi/10.1089/10949310050078724,,
2628,Virtual Reality in the 1990s: What Did We Learn?,https://www.liebertpub.com//doi/10.1089/10949310050078733,,
2629,Vivid Visualization in the Experience of Phobia in Virtual Environments: Preliminary Results,https://www.liebertpub.com//doi/10.1089/10949310050078742,,
2630,Evolution of the Virtual Human: From Term to Potential Application in Psychiatry,https://www.liebertpub.com//doi/10.1089/10949310050078751,,
2631,Presence and Reality Judgment in Virtual Environments: A Unitary Construct?,https://www.liebertpub.com//doi/10.1089/10949310050078760,,
2632,Virtual Reality as a New Research Tool for the Study of Human Memory,https://www.liebertpub.com//doi/10.1089/10949310050078779,,
2633,Preclinical Evaluation of a Virtual Reality Neuropsychological Test System: Occurrence of Side Effects,https://www.liebertpub.com//doi/10.1089/10949310050078788,,
2634,Design of Clinically Oriented Virtual Environments: A Communicational Approach,https://www.liebertpub.com//doi/10.1089/10949310050078797,,
2635,A Rapid Prototyping Framework for the Development of Virtual Environments in Mental Health,https://www.liebertpub.com//doi/10.1089/10949310050078805,,
2636,Objective Validation of the Effectiveness of Virtual Reality Psychotherapy,https://www.liebertpub.com//doi/10.1089/10949310050078814,,
2637,Experiential Cognitive Therapy for the Treatment of Panic Disorder With Agoraphobia: Definition of a Clinical Protocol,https://www.liebertpub.com//doi/10.1089/10949310050078823,,
2638,Virtual Reality-Assisted Cognitive-Behavioral Treatment for Fear of Flying: Acute Treatment and Follow-Up,https://www.liebertpub.com//doi/10.1089/10949310050078832,,
2639,Lessons Learned From 600 Virtual Reality Sessions,https://www.liebertpub.com//doi/10.1089/10949310050078841,,
2640,Monitoring Human-Virtual Reality Interaction: A Time Series Analysis Approach,https://www.liebertpub.com//doi/10.1089/10949310050078850,,
2641,Monitoring Brain Activity During Use of Stereoscopic Virtual Environments,https://www.liebertpub.com//doi/10.1089/10949310050078869,,
2642,Implementation of Virtual Reality in EEG Biofeedback,https://www.liebertpub.com//doi/10.1089/10949310050078878,,
2643,Virtual Reality Environment for Body Image Modification: A Multidimensional Therapy for the Treatment of Body Image in Obesity and Related Pathologies,https://www.liebertpub.com//doi/10.1089/10949310050078887,,
2644,A New Realistic 3D Body Representation in Virtual Environments for the Treatment of Disturbed Body Image in Eating Disorders,https://www.liebertpub.com//doi/10.1089/10949310050078896,,
2645,Emotion Spectrum Analysis Method (ESAM) for Monitoring the Effects of Art Therapy Applied on Demented Patients,https://www.liebertpub.com//doi/10.1089/10949310050078904,,
2646,"Bridging the Gap Between ""Real Reality"" and Virtual Reality: Intelligent Human-Machine Therapeutic Interaction in Patient Videospace",https://www.liebertpub.com//doi/10.1089/10949310050078913,,
2647,Virtual Reality and Left Hemineglect: A Technology for Assessment and Therapy,https://www.liebertpub.com//doi/10.1089/10949310050078922,,
2648,Issues for the Assessment of Visuospatial Skills in Older Adults Using Virtual Environment Technology,https://www.liebertpub.com//doi/10.1089/10949310050078931,,
2649,The Virtual Classroom: A Virtual Reality Environment for the Assessment and Rehabilitation of Attention Deficits,https://www.liebertpub.com//doi/10.1089/10949310050078940,,
2650,CyberSightings,https://www.liebertpub.com//doi/10.1089/10949310050078959,,
2651,CyberEurope,https://www.liebertpub.com//doi/10.1089/10949310050078968,,
2652,e Assessment of Medication Effects in Attention Deficit Disorder Using the Test of Variables of Attention (T.O.V.A.),https://www.liebertpub.com//doi/10.1089/10949310050078977,,
2653,Signal Delay Effects on Rapport in Telepsychiatry,https://www.liebertpub.com//doi/10.1089/109493100315978,,
2654,Sex and the Internet: A Survey Instrument to Assess College Students' Behavior and Attitudes,https://www.liebertpub.com//doi/10.1089/109493100315987,,
2655,Psychotherapy in Cyberspace: A 5-Dimensional Model of Online and Computer-Mediated Psychotherapy,https://www.liebertpub.com//doi/10.1089/109493100315996,,
2656,The Chat Room Phenomenon: Reciprocal Communication in Cyberspace,https://www.liebertpub.com//doi/10.1089/109493100316003,,
2657,Gender Differences in Internet Use Patterns and Internet Application Preferences: A Two-Sample Comparison,https://www.liebertpub.com//doi/10.1089/109493100316012,,
2658,Integration of Psychodynamic and Cognitive?“Behavioral Therapy in a Virtual Environment,https://www.liebertpub.com//doi/10.1089/109493100316021,,
2659,Information Seeking on the Internet: A Study of Soccer Fans on the WWW,https://www.liebertpub.com//doi/10.1089/109493100316030,,
2660,High Intellectual and Creative Educational Multimedia Technologies,https://www.liebertpub.com//doi/10.1089/109493100316049,,
2661,The Many Realities of MYTHSEEKER,https://www.liebertpub.com//doi/10.1089/109493100316058,,
2662,"Does Internet and Computer ""Addiction"" Exist? Some Case Study Evidence",https://www.liebertpub.com//doi/10.1089/109493100316067,,
